vlr_latitude,vlr_longitude,cod_munic,cod_cnes,nom_estab,dsc_endereco,dsc_bairro,dsc_cidade,dsc_telefone,dsc_estrut_fisic_ambiencia,dsc_adap_defic_fisic_idosos,dsc_equipamentos,dsc_medicamentos
-5.11015534400925,-49.984273910521,150370,2614200,POSTO DE SAUDE SAO SEBASTIAO,AV AMAZONAS,ZONA RURAL,Itupiranga,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-3.95006775856007,-38.4828114509571,230100,2481367,UNIDADE DE SAUDE DA FAMILIA CAMARA,ESTRADA DO CAMARA,CENTRO,Aquiraz,Não se aplica,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho muito acima da média
-12.2757089138027,-38.9778399467457,291080,3867986,ESF DO FEIRA X V,RUA C,FEIRA X,Feira de Santana,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-13.0312696592111,-39.5966094286216,290100,3884317,UNIDADE DE SAUDE DA FAMILIA SAO ROQUE,AVENIDA ANTONIO CARLOS MAGALHAES,SAO ROQUE,Amargosa,Não se aplica,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho acima da média
-11.6172587871548,-37.5350260734547,291790,3627632,POSTO DE SAUDE DE PONTE DE ITABATINGA,RUA DA LADEIRA,CENTRO,Jandaíra,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho muito acima da média
-16.0115647315974,-48.0734467506395,530010,10820,CSG 01 GAMA,QUADRA,GAMA SUL,Brasília,6134843540,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média
-16.4309871196742,-39.0863943099964,292530,3667340,UNIDADE DO MIRAPORTO,RUA CENTRAL,SAPOTI,Porto Seguro,7332682427,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-14.9584758281703,-49.5405292510972,521090,3768597,POSTO DE SAUDE ELIAS SALVADOR DE MOURA ITAPACI,RUA SANTOS DUMONT,AEROPORTO,Itapaci,6233945118,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho muito acima da média
-2.10140347480768,-56.4944243431075,150797,2677784,POSTO DE SAUDE APARECIDA,RUA JUSCELINO KUBITSCHEK,APARECIDA,Terra Santa,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho acima da média
-21.1248743534082,-47.8244948387132,354340,2061147,UBS ERNESTO CHE GUEVARA CASA GRANDE,RUA PAULO GERARDI,JD MARIA CASAGRANDE,Ribeirão Preto,1639761595,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho acima da média
-11.3039982318875,-41.8379974365222,291460,3749886,UBSF SINEZIA CALDEIRA BELLA BAIXAO DE SINEZIA,RUA SAO GUSTAVO,SAO JOSE,Irecê,7436414791,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-13.2594488643109,-39.5676762721429,291820,2483416,CENTRO DE SAUDE DE JIQUIRICA,R CORONEL VICENTE,CENTRO,Jiquiriçá,(75)36512223,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.8370168209069,-51.5668845176682,411729,2573822,POSTO DE SAUDE JOAO PINHEIRO,BAIRRO JOAO PINHEIRO,PINHEIROS,Novo Itacolomi,(43)34371116,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-21.8237400054925,-46.9012999534593,355640,2033801,UNIDADE BASICA DE SAUDE DR EDWARD GABRIOLI V GDE DO SUL,RUA MATO GROSSO,VILA POLAR,Vargem Grande do Sul,1936418446,Desempenho acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.235121250152,-43.8023185729968,313190,3829057,ITABIRITO UNIDADE DE REFERENCIA NOSSA SENHORA DE FATIMA,FRANCISCO MARQUES JUNIOR,NOSSA SENHORA DE FAT,Itabirito,3135613984,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média,Desempenho muito acima da média
-18.3367609977717,-41.0029077529895,320210,2630168,PSF PRATA P BRANCO BARBOSA BONFIM SANTA RITA,RUA PRINCIPAL PRATA DOS BAIANOS,DISTRITO,Ecoporanga,(27)37551399,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-14.0775096416469,-48.9683604240403,520470,3091635,POSTO DE SAUDE DE COLINACU,AV PRINCIPAL,CENTRO,Campinorte,6293475153,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-15.5576062202449,-49.9497699737534,521120,3102009,PROGRAMA SAUDE DA FAMILIA V MARISTA,RUA 41,SETOR MARISTA,Itapuranga,(62) 3312-1775,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.21630644798264,-37.4985051155079,240800,2503700,UBS IZABEL BEZERRA DE ARAUJO,RUA DOMINGOS JULIAO NASCIMENTO,ZONA RURAL DO JUCURI,Mossoró,8433151990,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média
-13.1090596730754,-39.1072887299307,290230,3029506,UNIDADE DE SAUDE DA FAMILIA DO SAPE,ZONA RURAL,ZONA RURAL,Aratuípe,(75)647 2282,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-5.62810063362105,-63.1892824172955,130410,3180891,UNIDADE BASICA DA FAMILIA DO BEABA,COM DO BEABA,ZONA RURAL,Tapauá,(97)3911287,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-22.9325759410851,-53.1296682357773,411350,5986621,UNIDADE DE SAUDE DA MULHER E DA CRIANCA,RUA CRISTOVAO COLOMBO,CENTRO,Loanda,4434254844,Desempenho muito acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.08371400833109,-35.2283906936635,251530,2356880,UNIDADE SAUDE DA FAMILIAPSF X SAO FRANCISCO,RUA FRANCISCO LAURENTINO,CONJ SAO FRANCISCO,Sapé,(83)2833319,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-4.09384489059436,-39.2440438270557,231040,3897788,UNIDADE DE SAUDE DOM ALUISIO LOSCHAIDER,AVENIDA HONORATO FEIJO,BELA VISTA,Paramoti,(85)33201229,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-3.89649868011463,-59.0905237197859,130310,3816796,UNIDADE DE SAUDE MARIA ETELVINA PINHEIRO DE OLIVEIRA,AVENIDA JANARY NUNES,CHICOLANDIA,Nova Olinda do Norte,9233181430,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-17.777595520019,-50.9283900260911,521880,2589095,POSTO DE SAUDE DA VILA BORGES,RUA DALILA JAIME,VILA BORGES,Rio Verde,6436202187,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-3.75833272933949,-38.6174798011769,230370,2562618,U B S AMETISTA OLIVEIRA,RUA H,P GUADALAJARA,Caucaia,8532371093,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-25.2011239528649,-54.1421270370468,411580,2587858,UNIDADE DE SAUDE MARALUCIA,LINHA MARALUCIA,MARALUCIA,Medianeira,(45)2641162,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
0.359190702438344,-51.1245989799485,160030,2020033,PMM P S TESSALONICA,DISTRITO DO BAILIQUE,DISTRITO DO MARUANUM,Macapá,(96)2131109,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-23.1924498081201,-46.6767668724046,352520,2086689,UNIDADE BASICA DE SAUDE CAMPO LARGO,RUA SAO BENEDITO,CAMPO LARGO,Jarinu,1140175239,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-14.840812683105,-41.3951539993274,293180,2524449,POSTO DE SAUDE DE SAO FELIPE,POVOADO DE SAO FELIPE,POV DE SAO FELIPE,Tremedal,7734942459,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-22.8622698783868,-47.0371913909898,350950,2040670,CENTRO DE SAUDE SAO QUIRINO,AV DIOGO ALVARES,SAO QUIRINO,Campinas,932567243,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-22.8637826442712,-47.153384685515,350950,2023091,CENTRO DE SAUDE VILA PADRE ANCHIETA,AV PAPA JOAO PAULO II,VILA PADRE ANCHIETA,Campinas,1932816737,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho muito acima da média
-7.88870930671669,-37.1206784248341,250970,2322218,USF 03 JOSE WILTON NUNES DE MELO,TRAVESSA GEDEAO BEZERRA DE MIRANDA,CENTRO,Monteiro,8333511811,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-30.0002503395072,-51.1037850379929,431490,2264714,ESF JENOR JARROS,RUA MARIO ARNAUD SAMPAIO,RUBEM BERTA,Porto Alegre,5133877232,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-6.66865825653057,-69.8663091659526,130140,2018691,UNIDADE BASICA GENESIO ALBUQUERQUE,AV CASTRO ALVES,SANTO ANTONIO,Eirunepé,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-12.8706382058428,-39.8575280952069,292130,6319963,PSF SAUDE E RECONHECIMENTO,AVENIDA JOAO LEAL SALES,CENTRO,Milagres,7535451712,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-2.0509779453277,-47.5559949874864,150405,2677709,CENTRO MUNICIPAL DE REFERENCIA EM SAUDE DE MAE DO RIO,RUA ALFREDO CHAVES,SAO SEBASTIAO,Mãe do Rio,(91)34441193,Desempenho acima da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.78071284294106,-39.9351739883411,260200,2345455,USF 05 FRANCISCA MARIA DE OLIVEIRA,SITIO CHAPADA DA LAGOA NOVA,CENTRO,Bodocó,(81)38781142,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-1.3718748092651,-48.2460951805101,150150,2675927,USF BAIRRO DAS FLORES,RUA MIRANDA MATEUS,FLORES,Benevides,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média
-22.9481005668633,-47.0244026184068,350950,2022915,CENTRO DE SAUDE SAO VICENTE,R FRANCISCO ANTONIO DA SILVA,JD SAO VICENTE,Campinas,1932715977,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-12.5411725044247,-49.926638603209,171884,2469162,UNIDADE BASICA DE SAUDE DE SANDOLANDIA,RUA ACIOLI DA SILVA BARROS,CENTRO,Sandolândia,(63)394-1120,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-27.3926067352287,-51.6990208625778,420390,2380293,PS LINDENBERG,RUA GERAL,INTERIOR,Capinzal,4937190000,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.0461094379423,-41.5373754501331,220800,2694034,POSTO DE SAUDE DE TRES POTES,POVOADO TRES POTES,ZONA RURAL,Picos,(89)4154252,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-6.39642477035504,-41.9757986068713,220690,2326051,PS APRASIVEL PSF,POVOADO APRASIVEL,ZONA RURAL,Novo Oriente do Piauí,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.25753188133219,-39.4501018524158,230420,2415070,CENTRO DE SAUDE VERONICA MARIA COUTO PINHEIRO,AV ARTHUR PINHEIRO,BELMONTE,Crato,8835235384,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média
-2.85011529922477,-41.8093299865711,220465,2364476,CS EUGENIO HOLANDA,AV MARTINS RIBEIRO,CENTRO,Ilha Grande,(86)3230143,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-25.881,-52.908,412860,2582651,CENTRO DE SAUDE NIS I VERE,AV GETULIO VARGAS,CENTRO,Verê,4635351317,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-7.90425539016701,-35.9911251068105,261620,4020030,PSF CRUZEIRO,RUA PEDRO FERREIRA DE ARAUJO,CENTRO,Vertentes,Não se aplica,Desempenho muito acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
-23.1363487243646,-55.2125215530379,500060,2558440,UNIDADE DE SAUDE DA FAMILIA VILA LIMEIRA,RUA OSCAR TRINDADE,VILA LIMEIRA,Amambaí,6734811127,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-6.41389131546002,-35.1792955398549,240220,4012569,UNIDADE DE PRONTO ATENDIMENTO DE PIQUIRI,RUA OZORIO CHAVES,PIQUIRI,Canguaretama,Não se aplica,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média
-29.2021429538718,-54.8626327514633,431740,2243164,NUCLEO DE SAUDE ALTO DA BOA VISTA,RUA CACILDA GENRO,MARIA ALICE GOMES,Santiago,5532510914,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-29.3499863147727,-50.7956957817063,430440,2235501,UNIDADE SANITARIA CANELINHA,RUA ADALBERTO WORTMANN,CANELINHA,Canela,5432821362,Desempenho muito acima da média,Desempenho acima da média,Desempenho acima da média,Desempenho acima da média
-6.03811383247358,-37.9109430313099,240740,2407744,POSTO DE SAUDE PICO DOS CARROS,SITIO PICO DOS CARROS,ZONA RURAL,Martins,(84)2322662,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-7.92886734008766,-37.5855374336232,260510,2703793,PSF QUITIMBU,VILA QUITIMBU,ZONA RURAL,Custódia,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-20.8470296859735,-43.2506203651416,310870,2149214,UNIDADE MISTA DE SAUDE,RUA JOSE COLOMBO RIVELLI,PRACA DE ESPORTES,Brás Pires,3235341197,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-19.8702549934381,-41.2396073341358,310110,2102986,PSF ALTO CAPIM,DISTRITO DE ALTO CAPIM,ZONA RURAL,Aimorés,Não se aplica,Desempenho acima da média,Desempenho muito acima da média,Desempenho acima da média,Desempenho muito acima da média
-7.576,-40.498,260110,6339751,ESF VILA SANTA MARIA,RUA 02,CENTRO,Araripina,Não se aplica,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-1.60738348960872,-48.6549067497239,150130,2311690,POSTO DE SAUDE GUAJARA DA SERRARIA,ROD PA 483,LOC ESTRADA,Barcarena,Não se aplica,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-13.0489575862881,-39.4567322731007,292940,2801809,UNIDADE DE SAUDE DA FAMILIA MANOEL JOVINO BITTENCOURT,RIACHAO,ZONA RURAL,São Miguel das Matas,Não se aplica,Desempenho acima da média,Desempenho acima da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho muito acima da média
-16.3883721828456,-40.2551293373096,313470,2119617,UNIDADE DE SAUDE DA FAMILIA ESF JAGUARAO,PC NATALINO FERREIRA,JAGUARAO,Jacinto,3337232004,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média
-17.7360212802882,-39.2638707160938,290690,5476135,PSF 09 SEDE,RUA TEOBALDO COSTA,CENTRO,Caravelas,7332971717,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho mediano ou  um pouco abaixo da média,Desempenho acima da média
